"","V1","V2","V3","category","expenditure","income"
"40381","1518111","1","1",12,1.8,2762.555
"40382","1518111","1","1",13,29.5,2762.555
"40383","1518111","2","1",3,52.27,2762.555
"40384","1518111","2","1",5,20.59,2762.555
"40385","1518111","2","1",6,3,2762.555
"40386","1518111","2","1",7,1.94,2762.555
"40387","1518111","2","1",8,1.28,2762.555
"40388","1518111","2","1",12,8.47,2762.555
"40389","1518111","2","1",13,144.35,2762.555
"40390","1518151","1","1",3,44.64,243.81
"40391","1518151","1","1",4,5.19,243.81
"40392","1518151","1","1",5,26.55,243.81
"40393","1518151","1","1",7,0.1,243.81
"40394","1518151","1","1",8,6.8,243.81
"40395","1518151","1","1",9,19.9,243.81
"40396","1518151","1","1",11,3.9,243.81
"40397","1518151","1","1",12,15.23,243.81
"40398","1518151","1","1",13,3,243.81
"40399","1518161","1","1",3,33.24,201.734
"40400","1518161","1","1",4,13.97,201.734
"40401","1518161","1","1",7,6.99,201.734
"40402","1518161","1","1",9,7.5,201.734
"40403","1518161","1","1",14,5,201.734
"40404","1519031","1","1",2,10.5,121.492
"40405","1519031","1","1",3,29.75,121.492
"40406","1519031","1","1",5,8.38,121.492
"40407","1519031","1","1",6,30,121.492
"40408","1519031","1","1",7,17.82,121.492
"40409","1519031","1","1",8,10,121.492
"40410","1519031","1","1",9,13.36,121.492
"40411","1519041","1","1",3,37.13,880.312
"40412","1519041","1","1",4,11.75,880.312
"40413","1519041","1","1",12,0.65,880.312
"40414","1519041","1","1",13,2,880.312
"40415","1519041","2","1",3,25.08,880.312
"40416","1519041","2","1",4,11.25,880.312
"40417","1519041","2","1",11,7.2,880.312
"40418","1519041","2","1",12,7,880.312
"40419","1519041","2","1",13,10,880.312
"40420","1519111","1","1",3,12.91,144.457
"40421","1519111","1","1",5,27.3,144.457
"40422","1519111","1","1",6,0.22,144.457
"40423","1519111","1","1",7,4.63,144.457
"40424","1519111","1","1",8,0.67,144.457
"40425","1519121","1","1",1,3.39,587.503
"40426","1519121","1","1",3,108.45,587.503
"40427","1519121","1","1",5,2.9,587.503
"40428","1519121","1","1",7,0.89,587.503
"40429","1519121","1","1",9,12.18,587.503
"40430","1519121","1","1",11,12.5,587.503
"40431","1519121","1","1",12,73.99,587.503
"40432","1519141","1","1",3,40.56,156.602
"40433","1519141","1","1",7,9.27,156.602
"40434","1519141","1","1",8,0.35,156.602
"40435","1519141","1","1",12,2,156.602
"40436","1519141","1","1",14,1,156.602
"40437","1519161","1","1",3,30.09,820.057
"40438","1519161","1","1",5,14.91,820.057
"40439","1519161","1","1",10,52.09,820.057
"40440","1519161","1","1",12,7,820.057
"40441","1519161","1","1",13,4,820.057
"40442","1519161","2","1",3,2.19,820.057
"40443","1519161","2","1",6,89,820.057
"40444","1519161","2","1",9,15.3,820.057
"40445","1519161","2","1",10,13.58,820.057
"40446","1519162","1","1",3,36.26,94.97
"40447","1519162","1","1",5,14.72,94.97
"40448","1519162","1","1",7,25.01,94.97
"40449","1519162","1","1",9,2.65,94.97
"40450","1519162","1","1",12,1.24,94.97
"40451","1519162","1","1",13,17,94.97
"40452","1519162","1","1",14,3,94.97
"40453","1519162","2","1",3,7.7,94.97
"40454","1519162","2","1",8,10,94.97
"40455","1519162","2","1",11,0.8,94.97
"40456","1519162","2","1",12,5.74,94.97
"40457","1519162","2","1",13,7,94.97
"40458","1520031","1","1",3,9.42,1392.478
"40459","1520031","1","1",4,7.5,1392.478
"40460","1520031","1","1",9,1.3,1392.478
"40461","1520031","1","1",10,50,1392.478
"40462","1520031","1","1",11,12,1392.478
"40463","1520031","1","1",12,12.55,1392.478
"40464","1520031","2","1",3,48.81,1392.478
"40465","1520031","2","1",4,5.85,1392.478
"40466","1520031","2","1",6,60,1392.478
"40467","1520031","2","1",7,2.99,1392.478
"40468","1520031","2","1",9,4.99,1392.478
"40469","1520031","2","1",10,40,1392.478
"40470","1520031","2","1",12,1.27,1392.478
"40471","1520031","2","1",13,5,1392.478
"40472","1520051","1","1",3,81.68,530.875
"40473","1520051","1","1",6,39.49,530.875
"40474","1520051","1","1",9,35.23,530.875
"40475","1520051","1","1",10,24.86,530.875
"40476","1520051","1","1",12,1.35,530.875
"40477","1520051","2","1",3,18.04,530.875
"40478","1520051","2","1",11,87.5,530.875
"40479","1520051","3","1",3,3.21,530.875
"40480","1520051","3","1",4,2.25,530.875
"40481","1520051","3","1",10,71.96,530.875
"40482","1520051","3","1",12,3.48,530.875
"40483","1520051","3","1",13,5.5,530.875
"40484","1520061","1","1",3,31.99,163.514
"40485","1520061","1","1",7,4.64,163.514
"40486","1520061","1","1",9,5.09,163.514
"40487","1520061","1","1",12,2.86,163.514
"40488","1520061","1","1",13,1,163.514
"40489","1520061","2","1",3,12.87,163.514
"40490","1520061","2","1",6,24,163.514
"40491","1520061","2","1",7,6.81,163.514
"40492","1520061","2","1",9,20.69,163.514
"40493","1520061","2","1",13,4,163.514
"40494","1520081","1","1",3,28.93,860.255
"40495","1520081","1","1",4,10.49,860.255
"40496","1520081","1","1",7,5.58,860.255
"40497","1520081","1","1",10,49,860.255
"40498","1520081","1","1",12,3.2,860.255
"40499","1520101","1","1",3,5.16,0
"40500","1520101","1","1",4,18.22,0
"40501","1520101","1","1",9,13,0
"40502","1520101","1","1",12,2.55,0
"40503","1520101","1","1",13,20,0
"40504","1520101","2","1",3,26.92,0
"40505","1520101","2","1",4,2.08,0
"40506","1520101","2","1",7,705.09,0
"40507","1520101","2","1",9,20,0
"40508","1520101","2","1",12,2,0
"40509","1520111","1","1",3,12.99,105.74
"40510","1520111","1","1",4,6.76,105.74
"40511","1520111","1","1",7,9.36,105.74
"40512","1520111","1","1",8,2.7,105.74
"40513","1520111","1","1",9,4.07,105.74
"40514","1520111","1","1",12,2.75,105.74
"40515","1520111","1","1",13,2,105.74
"40516","1520121","1","1",3,30.18,166.827
"40517","1520121","1","1",4,20.32,166.827
"40518","1520121","1","1",7,11.77,166.827
"40519","1520121","1","1",9,0.99,166.827
"40520","1520121","1","1",12,3.1,166.827
"40521","1520121","1","1",13,24.54,166.827
"40522","1520171","1","1",3,58.55,813.68
"40523","1520171","1","1",4,37.69,813.68
"40524","1520171","1","1",6,75,813.68
"40525","1520171","1","1",10,65,813.68
"40526","1520171","1","1",12,73.38,813.68
"40527","1521011","1","1",3,40.36,1264.667
"40528","1521011","1","1",4,97.42,1264.667
"40529","1521011","1","1",7,2.99,1264.667
"40530","1521011","1","1",8,8.8,1264.667
"40531","1521011","1","1",10,133.23,1264.667
"40532","1521011","1","1",11,27.8,1264.667
"40533","1521011","1","1",12,1.4,1264.667
"40534","1521011","2","1",3,142.04,1264.667
"40535","1521011","2","1",6,88.99,1264.667
"40536","1521011","2","1",7,68.13,1264.667
"40537","1521011","2","1",8,264.5,1264.667
"40538","1521011","2","1",9,131.65,1264.667
"40539","1521011","2","1",10,43.81,1264.667
"40540","1521011","2","1",12,45.36,1264.667
"40541","1521011","2","1",13,5,1264.667
"40542","1521011","3","1",3,1,1264.667
"40543","1521031","1","1",3,43.25,264.647
"40544","1521031","1","1",7,9.38,264.647
"40545","1521031","1","1",9,75.42,264.647
"40546","1521031","1","1",10,6.95,264.647
"40547","1521031","1","1",11,90,264.647
"40548","1521031","1","1",12,5.7,264.647
"40549","1521031","1","1",13,7.9,264.647
"40550","1521031","1","1",14,667.51,264.647
"40551","1521051","1","1",1,1.69,545.91
"40552","1521051","1","1",3,58.52,545.91
"40553","1521051","1","1",7,6.42,545.91
"40554","1521051","1","1",8,60.45,545.91
"40555","1521051","1","1",9,110.73,545.91
"40556","1521051","1","1",10,20,545.91
"40557","1521051","1","1",12,91.85,545.91
"40558","1521051","1","1",14,29000,545.91
"40559","1521071","1","1",1,14.86,230.95
"40560","1521071","1","1",3,22.38,230.95
"40561","1521071","1","1",5,20.29,230.95
"40562","1521071","1","1",7,8.45,230.95
"40563","1521071","1","1",11,112.6,230.95
"40564","1521071","1","1",12,6.14,230.95
"40565","1521091","1","1",3,63.99,1502.952
"40566","1521091","1","1",4,15.18,1502.952
"40567","1521091","1","1",6,52.99,1502.952
"40568","1521091","1","1",7,2.38,1502.952
"40569","1521091","1","1",8,64.9,1502.952
"40570","1521091","1","1",10,42.4,1502.952
"40571","1521091","1","1",11,10,1502.952
"40572","1521091","1","1",12,6.28,1502.952
"40573","1521091","1","1",13,105.3,1502.952
"40574","1521091","1","1",14,7.52,1502.952
"40575","1521131","1","1",3,16.99,3745.6
"40576","1521131","1","1",5,19.28,3745.6
"40577","1521131","1","1",6,15,3745.6
"40578","1521131","1","1",7,36,3745.6
"40579","1521131","1","1",8,42.5,3745.6
"40580","1521131","1","1",9,2.5,3745.6
"40581","1521131","1","1",10,129.58,3745.6
"40582","1521131","1","1",11,49,3745.6
"40583","1521131","1","1",12,1.14,3745.6
"40584","1521131","2","1",3,97.31,3745.6
"40585","1521131","2","1",5,4.4,3745.6
"40586","1521131","2","1",6,15.75,3745.6
"40587","1521131","2","1",7,4.41,3745.6
"40588","1521131","2","1",9,52.62,3745.6
"40589","1521131","2","1",11,13.8,3745.6
"40590","1521131","2","1",12,6.6,3745.6
"40591","1521141","1","1",1,4.99,721.557
"40592","1521141","1","1",3,124.65,721.557
"40593","1521141","1","1",7,10.36,721.557
"40594","1521141","1","1",8,97.98,721.557
"40595","1521141","1","1",9,3.68,721.557
"40596","1521141","1","1",10,303.69,721.557
"40597","1521141","1","1",12,0.15,721.557
"40598","1521141","1","1",13,4.8,721.557
"40599","1522011","1","1",1,19.61,0
"40600","1522011","1","1",3,30.67,0
"40601","1522011","1","1",10,10,0
"40602","1522011","1","1",12,4.99,0
"40603","1522021","1","1",3,20.8,142.13
"40604","1522021","1","1",7,2,142.13
"40605","1522021","1","1",12,28.77,142.13
"40606","1522051","1","1",3,67.22,426.76
"40607","1522051","1","1",4,5.2,426.76
"40608","1522051","1","1",7,2.19,426.76
"40609","1522051","1","1",8,3,426.76
"40610","1522051","1","1",10,32.9,426.76
"40611","1522051","1","1",12,3.87,426.76
"40612","1522051","1","1",13,8.5,426.76
"40613","1522101","1","1",1,27.72,569.829
"40614","1522101","1","1",3,21.43,569.829
"40615","1522101","1","1",7,8.46,569.829
"40616","1522101","1","1",8,9.99,569.829
"40617","1522101","1","1",12,15.98,569.829
"40618","1522101","2","1",3,63.63,569.829
"40619","1522101","2","1",4,6.26,569.829
"40620","1522101","2","1",7,93.14,569.829
"40621","1522101","2","1",8,14.6,569.829
"40622","1522101","2","1",9,9.2,569.829
"40623","1522101","2","1",12,17.07,569.829
"40624","1522101","2","1",13,2,569.829
"40625","1522131","1","1",4,13.04,138.214
"40626","1522131","1","1",9,12.99,138.214
"40627","1522131","1","1",12,4,138.214
"40628","1522131","1","1",14,2.5,138.214
"40629","1522131","2","1",3,35,138.214
"40630","1522131","2","1",4,3.99,138.214
"40631","1522131","2","1",7,8.48,138.214
"40632","1522131","2","1",8,41.07,138.214
"40633","1522131","2","1",9,14.7,138.214
"40634","1522131","2","1",10,10,138.214
"40635","1522131","2","1",12,2.14,138.214
"40636","1522131","2","1",13,1.4,138.214
"40637","1523011","1","1",3,5.3,1036.07
"40638","1523011","1","1",4,18.7,1036.07
"40639","1523011","1","1",5,28.72,1036.07
"40640","1523011","1","1",10,44.3,1036.07
"40641","1523011","1","1",14,30,1036.07
"40642","1523011","2","1",3,86.14,1036.07
"40643","1523011","2","1",4,11.07,1036.07
"40644","1523011","2","1",6,28,1036.07
"40645","1523011","2","1",7,14.33,1036.07
"40646","1523011","2","1",9,9.82,1036.07
"40647","1523011","2","1",10,102.99,1036.07
"40648","1523011","2","1",11,7.2,1036.07
"40649","1523011","2","1",12,4.5,1036.07
"40650","1523011","2","1",13,3.85,1036.07
"40651","1523011","3","1",3,5.43,1036.07
"40652","1523011","3","1",4,3.84,1036.07
"40653","1523011","3","1",7,24.99,1036.07
"40654","1523011","3","1",9,12.23,1036.07
"40655","1523011","3","1",10,11,1036.07
"40656","1523011","3","1",12,4,1036.07
"40657","1523011","3","1",13,15,1036.07
"40658","1523011","3","1",14,8,1036.07
"40659","1523031","1","1",3,6.48,691.249
"40660","1523031","1","1",10,21.5,691.249
"40661","1523031","1","1",12,31.14,691.249
"40662","1523031","1","1",13,5,691.249
"40663","1523031","1","1",14,20,691.249
"40664","1523031","2","1",3,36.61,691.249
"40665","1523031","2","1",7,1.17,691.249
"40666","1523031","2","1",10,32.11,691.249
"40667","1523031","2","1",12,2.09,691.249
"40668","1523031","2","1",14,2,691.249
"40669","1523041","1","1",3,35.11,467.42
"40670","1523041","1","1",6,70.45,467.42
"40671","1523041","1","1",10,32,467.42
"40672","1523041","1","1",12,8.5,467.42
"40673","1523041","1","1",13,13,467.42
"40674","1523061","1","1",3,38.45,837.892
"40675","1523061","1","1",4,15.5,837.892
"40676","1523061","1","1",5,14,837.892
"40677","1523061","1","1",6,69,837.892
"40678","1523061","1","1",9,12.5,837.892
"40679","1523061","1","1",10,85,837.892
"40680","1523061","1","1",12,4.5,837.892
"40681","1523061","2","1",3,44.41,837.892
"40682","1523061","2","1",4,11.12,837.892
"40683","1523061","2","1",6,58.99,837.892
"40684","1523061","2","1",7,14.68,837.892
"40685","1523061","2","1",9,5.34,837.892
"40686","1523061","2","1",10,30,837.892
"40687","1523061","2","1",12,8.45,837.892
"40688","1523061","2","1",13,4,837.892
"40689","1523071","1","1",3,19.79,236.187
"40690","1523071","1","1",5,5.73,236.187
"40691","1523071","1","1",6,35,236.187
"40692","1523071","1","1",12,3.25,236.187
"40693","1523091","1","1",3,19.22,1043.37
"40694","1523091","1","1",5,14.62,1043.37
"40695","1523091","1","1",10,46,1043.37
"40696","1523091","1","1",12,5.65,1043.37
"40697","1523091","1","1",13,17,1043.37
"40698","1523091","2","1",3,112.7,1043.37
"40699","1523091","2","1",4,2.5,1043.37
"40700","1523091","2","1",6,24.49,1043.37
"40701","1523091","2","1",7,23.24,1043.37
"40702","1523091","2","1",9,31.18,1043.37
"40703","1523091","2","1",10,16.68,1043.37
"40704","1523091","2","1",12,18.23,1043.37
"40705","1523091","2","1",14,25,1043.37
"40706","1523091","3","1",3,4.9,1043.37
"40707","1523091","3","1",12,2.95,1043.37
"40708","1523091","4","1",3,4.09,1043.37
"40709","1523091","4","1",6,10,1043.37
"40710","1523091","4","1",12,1.19,1043.37
"40711","1523121","1","1",1,10.88,973.2
"40712","1523121","1","1",3,5.09,973.2
"40713","1523121","1","1",4,4.6,973.2
"40714","1523121","1","1",6,0.98,973.2
"40715","1523121","1","1",7,11.96,973.2
"40716","1523121","1","1",8,8.16,973.2
"40717","1523121","1","1",10,40,973.2
"40718","1523121","1","1",11,8.6,973.2
"40719","1523121","1","1",12,12.76,973.2
"40720","1523121","1","1",13,7,973.2
"40721","1523121","1","1",14,9.98,973.2
"40722","1523121","2","1",3,50.07,973.2
"40723","1523121","2","1",12,7.29,973.2
"40724","1523121","2","1",14,10,973.2
"40725","1523131","1","1",3,37.48,100.137
"40726","1523131","1","1",4,2.79,100.137
"40727","1523131","1","1",7,4.87,100.137
"40728","1523131","1","1",12,2,100.137
"40729","1523131","1","1",13,1,100.137
"40730","1523161","1","1",3,26.9,298.422
"40731","1523161","1","1",4,4.79,298.422
"40732","1523161","1","1",7,2.99,298.422
"40733","1523161","1","1",12,1.97,298.422
"40734","1523171","1","1",1,157.2,716.745
"40735","1523171","1","1",3,259.95,716.745
"40736","1523171","1","1",6,29.98,716.745
"40737","1523171","1","1",7,4.9,716.745
"40738","1523171","1","1",8,2,716.745
"40739","1523171","1","1",9,9.98,716.745
"40740","1523171","1","1",10,94,716.745
"40741","1523171","1","1",12,1.5,716.745
"40742","1523171","1","1",13,17,716.745
"40743","1523171","2","1",3,14.97,716.745
"40744","1523171","2","1",7,5.37,716.745
"40745","1523171","3","1",1,10.2,716.745
"40746","1523171","3","1",3,41.28,716.745
"40747","1523171","3","1",6,45,716.745
"40748","1523171","3","1",7,1.18,716.745
"40749","1523171","3","1",12,5.67,716.745
"40750","1601021","1","1",3,16.42,159.282
"40751","1601021","1","1",4,3.29,159.282
"40752","1601021","1","1",6,23,159.282
"40753","1601021","1","1",8,6.6,159.282
"40754","1601021","1","1",9,1.94,159.282
"40755","1601021","1","1",10,13.48,159.282
"40756","1601021","1","1",11,5,159.282
"40757","1601031","1","1",3,33.31,104.442
"40758","1601051","1","1",3,11.4,301.4
"40759","1601051","1","1",6,12,301.4
"40760","1601051","1","1",12,1.24,301.4
"40761","1601051","1","1",13,30,301.4
"40762","1601051","2","1",3,87.73,301.4
"40763","1601051","2","1",6,14.97,301.4
"40764","1601051","2","1",7,11.19,301.4
"40765","1601051","2","1",8,3,301.4
"40766","1601051","2","1",9,0.89,301.4
"40767","1601051","2","1",11,7,301.4
"40768","1601091","1","1",3,27.66,240.74
"40769","1601091","1","1",5,8.4,240.74
"40770","1601091","1","1",8,5.9,240.74
"40771","1601091","1","1",10,28.4,240.74
"40772","1601091","1","1",13,8,240.74
"40773","1601091","2","1",3,75.95,240.74
"40774","1601091","2","1",5,8.04,240.74
"40775","1601091","2","1",6,5.5,240.74
"40776","1601091","2","1",7,27.99,240.74
"40777","1601091","2","1",9,10.03,240.74
"40778","1601091","2","1",12,2.5,240.74
"40779","1601091","3","1",3,0.85,240.74
"40780","1601091","4","1",3,0.5,240.74
"40781","1601101","1","1",3,62.72,694.25
"40782","1601101","1","1",4,15.48,694.25
"40783","1601101","1","1",6,12,694.25
"40784","1601101","1","1",9,20,694.25
"40785","1601101","1","1",12,119,694.25
"40786","1601101","2","1",3,34.69,694.25
"40787","1601101","2","1",4,3.99,694.25
"40788","1601101","2","1",6,19.5,694.25
"40789","1601101","2","1",7,66.61,694.25
"40790","1601101","2","1",9,7.08,694.25
"40791","1601101","2","1",10,60.68,694.25
"40792","1601101","2","1",12,1.2,694.25
"40793","1601101","2","1",13,27,694.25
"40794","1601101","3","1",3,11.57,694.25
"40795","1601101","3","1",6,30,694.25
"40796","1601101","3","1",11,0.4,694.25
"40797","1601101","3","1",12,2.5,694.25
"40798","1601101","3","1",13,2.5,694.25
"40799","1601111","1","1",1,20.95,547.74
"40800","1601111","1","1",3,35.31,547.74
"40801","1601111","1","1",4,4.99,547.74
"40802","1601111","1","1",6,20,547.74
"40803","1601111","1","1",7,60.91,547.74
"40804","1601111","1","1",8,76.54,547.74
"40805","1601111","1","1",9,16.17,547.74
"40806","1601111","1","1",11,18.5,547.74
"40807","1601111","1","1",12,16.59,547.74
"40808","1601111","1","1",14,31,547.74
"40809","1601141","1","1",3,40.35,217.052
"40810","1601141","1","1",7,2.11,217.052
"40811","1601141","1","1",10,15,217.052
"40812","1601141","2","1",3,35.65,217.052
"40813","1601141","2","1",5,15.76,217.052
"40814","1601141","2","1",6,17.28,217.052
"40815","1601141","2","1",7,25.78,217.052
"40816","1601141","2","1",9,8.21,217.052
"40817","1601141","2","1",12,2.2,217.052
"40818","1601141","2","1",13,163,217.052
"40819","1601151","1","1",3,3.36,111.962
"40820","1601161","1","1",3,35,90.942
"40821","1601161","1","1",4,19.89,90.942
"40822","1601161","1","1",5,19.93,90.942
"40823","1601161","1","1",12,0.35,90.942
"40824","1601161","1","1",13,6,90.942
"40825","1601171","1","1",2,10,148.682
"40826","1601171","1","1",3,15.78,148.682
"40827","1601171","1","1",7,1.05,148.682
"40828","1601171","1","1",8,4,148.682
"40829","1601171","1","1",12,5.9,148.682
"40830","1601171","1","1",14,12,148.682
"40831","1602011","1","1",1,24.52,564.205
"40832","1602011","1","1",3,28.63,564.205
"40833","1602011","1","1",6,34.99,564.205
"40834","1602011","1","1",7,6.81,564.205
"40835","1602011","1","1",8,2.5,564.205
"40836","1602011","1","1",9,23.78,564.205
"40837","1602011","1","1",12,1.35,564.205
"40838","1602031","1","1",3,77.38,575.31
"40839","1602031","1","1",4,17.95,575.31
"40840","1602031","1","1",6,29,575.31
"40841","1602031","1","1",7,7.23,575.31
"40842","1602031","1","1",9,31.33,575.31
"40843","1602031","1","1",10,21.94,575.31
"40844","1602031","1","1",12,1.2,575.31
"40845","1602031","1","1",13,2.45,575.31
"40846","1602031","1","1",14,7,575.31
"40847","1602061","1","1",3,41.14,408.89
"40848","1602061","1","1",10,20.01,408.89
"40849","1602061","1","1",12,4.8,408.89
"40850","1602061","1","1",13,3.4,408.89
"40851","1602081","1","1",3,40.05,364.612
"40852","1602081","1","1",4,16.62,364.612
"40853","1602081","1","1",7,9.26,364.612
"40854","1602081","1","1",9,13.37,364.612
"40855","1602081","1","1",10,1.18,364.612
"40856","1602081","1","1",11,4.4,364.612
"40857","1602081","1","1",13,2,364.612
"40858","1602081","1","1",14,5,364.612
"40859","1602081","2","1",2,10,364.612
"40860","1602081","2","1",3,29.13,364.612
"40861","1602081","2","1",4,13.34,364.612
"40862","1602081","2","1",6,25.98,364.612
"40863","1602081","2","1",7,1.79,364.612
"40864","1602081","2","1",9,14.28,364.612
"40865","1602081","2","1",10,8.5,364.612
"40866","1602081","2","1",12,10.78,364.612
"40867","1602081","2","1",13,2,364.612
"40868","1602081","2","1",14,8,364.612
"40869","1602091","1","1",3,15.27,645.72
"40870","1602091","1","1",6,19.99,645.72
"40871","1602091","1","1",8,0.19,645.72
"40872","1602091","1","1",10,10,645.72
"40873","1602091","1","1",11,3,645.72
"40874","1602091","1","1",13,1,645.72
"40875","1602091","2","1",2,17,645.72
"40876","1602091","2","1",3,36.23,645.72
"40877","1602091","2","1",4,3.18,645.72
"40878","1602091","2","1",6,25,645.72
"40879","1602091","2","1",9,9.9,645.72
"40880","1602091","2","1",10,10,645.72
"40881","1602091","2","1",13,3,645.72
"40882","1602091","2","1",14,2,645.72
"40883","1602091","3","1",3,3.99,645.72
"40884","1602091","3","1",6,26.97,645.72
"40885","1602091","3","1",8,8,645.72
"40886","1602091","3","1",11,4.8,645.72
"40887","1602091","3","1",13,2,645.72
"40888","1602091","3","1",14,2,645.72
"40889","1602091","4","1",3,0.5,645.72
"40890","1602091","4","1",6,21,645.72
"40891","1602091","4","1",14,1,645.72
"40892","1602091","5","1",3,0.21,645.72
"40893","1602091","5","1",14,0.5,645.72
"40894","1602091","8","1",3,1.08,645.72
"40895","1602091","8","1",6,5,645.72
"40896","1602091","8","1",14,0.2,645.72
"40897","1602111","1","1",3,35.59,422.097
"40898","1602111","1","1",4,18.15,422.097
"40899","1602111","1","1",5,18.7,422.097
"40900","1602111","1","1",7,1.99,422.097
"40901","1602111","1","1",9,4,422.097
"40902","1602111","1","1",12,3.95,422.097
"40903","1602111","1","1",13,10,422.097
"40904","1602111","1","1",14,20,422.097
"40905","1602141","1","1",3,3.55,739.39
"40906","1602141","1","1",5,3.13,739.39
"40907","1602141","1","1",7,3.95,739.39
"40908","1602141","1","1",9,1.35,739.39
"40909","1602141","1","1",10,15,739.39
"40910","1602141","1","1",12,57.69,739.39
"40911","1602141","1","1",13,3,739.39
"40912","1602141","2","1",3,73.75,739.39
"40913","1602141","2","1",7,21.17,739.39
"40914","1602141","2","1",9,14.87,739.39
"40915","1602141","2","1",11,2.1,739.39
"40916","1602141","2","1",12,3.82,739.39
"40917","1602141","2","1",13,3,739.39
"40918","1602141","3","1",3,4.66,739.39
"40919","1602141","3","1",7,1.99,739.39
"40920","1602141","3","1",11,5.9,739.39
"40921","1602141","3","1",12,0.8,739.39
"40922","1602141","4","1",3,11.06,739.39
"40923","1602141","4","1",9,6,739.39
"40924","1602141","4","1",11,2.6,739.39
"40925","1602141","4","1",14,0.5,739.39
"40926","1602141","5","1",3,22.27,739.39
"40927","1602141","5","1",11,3.4,739.39
"40928","1602141","5","1",12,2.34,739.39
"40929","1602141","6","1",3,12.04,739.39
"40930","1602141","6","1",11,1,739.39
"40931","1602151","1","1",3,10.6,52.6
"40932","1602151","1","1",4,9.04,52.6
"40933","1602151","1","1",7,4.2,52.6
"40934","1602151","1","1",10,10,52.6
"40935","1602151","1","1",12,2.2,52.6
"40936","1602151","1","1",13,6,52.6
"40937","1602161","1","1",3,60.85,97.942
"40938","1602161","1","1",7,9.48,97.942
"40939","1602161","1","1",12,2.32,97.942
"40940","1602171","1","1",3,41.68,326.2
"40941","1602171","1","1",5,26.4,326.2
"40942","1602171","1","1",8,1.25,326.2
"40943","1602171","1","1",10,39,326.2
"40944","1602171","1","1",13,4,326.2
"40945","1602171","2","1",2,18,326.2
"40946","1602171","2","1",3,70.77,326.2
"40947","1602171","2","1",7,6.86,326.2
"40948","1602171","2","1",8,5.5,326.2
"40949","1602171","2","1",9,11.99,326.2
"40950","1602171","2","1",12,14.19,326.2
"40951","1602171","2","1",13,5.5,326.2
"40952","1602171","3","1",3,9.43,326.2
"40953","1602171","3","1",12,8,326.2
"40954","1602171","3","1",13,0.5,326.2
"40955","1602171","4","1",3,1.45,326.2
"40956","1603051","1","1",2,10,94.7
"40957","1603051","1","1",3,44.21,94.7
"40958","1603051","1","1",7,1.58,94.7
"40959","1603051","1","1",8,7.45,94.7
"40960","1603051","1","1",9,0.59,94.7
"40961","1603091","1","1",2,10,80.622
"40962","1603091","1","1",3,13.08,80.622
"40963","1603091","1","1",9,1.69,80.622
"40964","1603091","1","1",12,1.96,80.622
"40965","1603121","1","1",2,10,100.14
"40966","1603121","1","1",3,3.7,100.14
"40967","1603121","1","1",8,0.33,100.14
"40968","1603121","1","1",10,10,100.14
"40969","1603121","1","1",13,2,100.14
"40970","1603131","1","1",3,23.92,25.96
"40971","1603131","1","1",11,3.5,25.96
"40972","1603131","1","1",12,2.2,25.96
"40973","1603131","1","1",13,32,25.96
"40974","1603131","2","1",11,3,25.96
"40975","1603131","2","1",13,5.4,25.96
"40976","1603131","3","1",3,0.87,25.96
"40977","1603131","3","1",12,0.75,25.96
"40978","1603131","4","1",3,0.85,25.96
"40979","1603131","4","1",12,0.75,25.96
"40980","1603151","1","1",3,95.32,63.07
"40981","1603151","1","1",4,3.99,63.07
"40982","1603151","1","1",6,7.99,63.07
"40983","1603151","1","1",7,36.74,63.07
"40984","1603151","1","1",8,5.57,63.07
"40985","1603151","1","1",9,7.99,63.07
"40986","1603151","1","1",10,1.6,63.07
"40987","1603151","1","1",12,2.3,63.07
"40988","1603151","1","1",13,8,63.07
"40989","1603161","1","1",3,51.51,211.709
"40990","1603161","1","1",4,13.23,211.709
"40991","1603161","1","1",7,5.27,211.709
"40992","1603161","1","1",9,16.65,211.709
"40993","1603161","1","1",11,6,211.709
"40994","1604021","1","1",3,5.5,201.624
"40995","1604021","1","1",7,1.8,201.624
"40996","1604021","1","1",12,3.6,201.624
"40997","1604021","1","1",13,70.47,201.624
"40998","1604021","2","1",3,43.43,201.624
"40999","1604021","2","1",7,63.71,201.624
"41000","1604021","2","1",8,0.78,201.624
"41001","1604021","2","1",9,1.59,201.624
"41002","1604021","2","1",12,0.85,201.624
"41003","1604021","2","1",13,54.6,201.624
"41004","1604021","2","1",14,10,201.624
"41005","1604051","1","1",3,21.18,79.887
"41006","1604051","1","1",4,9.47,79.887
"41007","1604051","1","1",5,12.5,79.887
"41008","1604051","1","1",7,0.5,79.887
"41009","1604051","1","1",12,4.7,79.887
"41010","1604051","1","1",13,2,79.887
"41011","1604071","1","1",2,13,219.52
"41012","1604071","1","1",3,15.59,219.52
"41013","1604071","1","1",7,2.68,219.52
"41014","1604071","1","1",9,3.94,219.52
"41015","1604071","1","1",11,21.7,219.52
"41016","1604071","1","1",12,2.49,219.52
"41017","1604131","1","1",3,14.26,120
"41018","1604131","1","1",8,5,120
"41019","1604131","1","1",9,8.94,120
"41020","1604131","1","1",14,1.2,120
"41021","1604151","1","1",3,41.58,300.06
"41022","1604151","1","1",7,4.57,300.06
"41023","1604151","1","1",8,1.5,300.06
"41024","1604151","1","1",9,6.43,300.06
"41025","1604151","1","1",11,14.3,300.06
